TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
5028	【Hiếm】Nhẫn T18	T18_Ring_Q2		3	2	18	194	55	4928	4928			10000000	8	10000000	1	equip		0	lifemax_v	11692			wood_resist_v	585																																			7	7
5029	【Hiếm】Nhẫn T19	T19_Ring_Q2		3	2	19	204	58	4929	4929			10000000	8	10000000	1	equip		0	lifemax_v	12862			wood_resist_v	643																																			7	7
5030	【Hiếm】Nhẫn T20	T20_Ring_Q2		3	2	20	214	61	4930	4930			10000000	8	10000000	1	equip		0	lifemax_v	14148			wood_resist_v	707																																			7	7
2770	【Hoàng Kim】Hỏa Phủ Giới	T6_Ring_Q4	1011	3	4	6	74	101	12004	12004			39000000	7	39000000	1	equip		36000	lifemax_v	4100			wood_resist_v	215																																			5	6
2771	【Hoàng Kim】Thương Khung Giới	T7_Ring_Q4	1012	3	4	7	84	102	12005	12005			61600000	7	61600000	1	equip		57600	lifemax_v	5000			wood_resist_v	257																																			6	6
2772	【Hoàng Kim】Hình Thiên Giới	T8_Ring_Q4	1013	3	4	8	94	103	12006	12006			91800000	7	91800000	1	equip		86400	lifemax_v	5500			wood_resist_v	282																																			7	6
3623	【Hoàng Kim】Ứng Long Giới	T9_Ring_Q4	1014	3	4	9	104	104	12713	12713			123200000	7	123200000	1	equip		115200	lifemax_v	6000			wood_resist_v	300																																			7	7
3624	【Hoàng Kim】Thụy Tường Giới	T10_Ring_Q4	1015	3	4	10	114	105	12714	12714			154000000	7	154000000	1	equip		144000	lifemax_v	7000			wood_resist_v	350																																			7	7
5370	【Hoàng Kim】Bạch Trạch Giới	T11_Ring_Q4	1016	3	4	11	124	106	18686	18686			185300000	7	185300000	1	equip		172800	lifemax_v	7500			wood_resist_v	400																																			7	7
5371	【Hoàng Kim】Kỳ Lân Giới	T12_Ring_Q4	1017	3	4	12	134	107	18687	18687			216600000	7	216600000	1	equip		216600	lifemax_v	9000			wood_resist_v	450																																			7	7
5372	【Hoàng Kim】Phượng Vũ Giới	T13_Ring_Q4	1018	3	4	13	144	108	18688	18688			245400000	7	245400000	1	equip		245400	lifemax_v	9900			wood_resist_v	495																																			7	7
5373	【Hoàng Kim】Tiễn Ngư Giới	T14_Ring_Q4	1019	3	4	14	154	109	18689	18689			274200000	7	274200000	1	equip		274200	lifemax_v	10890			wood_resist_v	545																																			7	7
5374	【Hoàng Kim】Tiêm Vũ Giới	T15_Ring_Q4	1020	3	4	15	164	110	18690	18690			303000000	7	303000000	1	equip		303000	lifemax_v	11979			wood_resist_v	599																																			7	7
9739	【Hoàng Kim】Diễn Hoa Giới	T16_Ring_Q4	1051	3	4	16	174	111	19226	19226			331800000	7	331800000	1	equip		331800	lifemax_v	13177			wood_resist_v	659																																			7	7
9740	【Hoàng Kim】Kỳ Lân Giới	T17_Ring_Q4	1052	3	4	17	184	112	19227	19227			360600000	8	360600000	1	equip		360600	lifemax_v	14495			wood_resist_v	725																																			7	7
9741	【Hoàng Kim】Phượng Vũ Giới	T18_Ring_Q4	1053	3	4	18	194	113	19228	19228			303000000	7	303000000	1	equip		303000	lifemax_v	15944			wood_resist_v	797																																			7	7
9742	【Hoàng Kim】Tiễn Ngư Giới	T19_Ring_Q4	1054	3	4	19	204	114	19229	19229			303000000	7	303000000	1	equip		303000	lifemax_v	17538			wood_resist_v	877																																			7	7
9743	【Hoàng Kim】Tiêm Vũ Giới	T20_Ring_Q4	1055	3	4	20	214	115	19230	19230			303000000	7	303000000	1	equip		303000	lifemax_v	19292			wood_resist_v	965																																			7	7
10027	【Bạch Kim】Thụy Tường Giới	T10_Ring_Q5	2110	3	5	10	114	105	12714	12714			161200000	7	161200000	1	equip		158400	lifemax_v	8000			wood_resist_v	400																																			7	7
10028	【Bạch Kim】Bạch Trạch Giới	T11_Ring_Q5	2111	3	5	11	124	106	18686	18686			196100000	7	196100000	1	equip		194400	lifemax_v	9000			wood_resist_v	450																																			7	7
10029	【Bạch Kim】Kỳ Lân Giới	T12_Ring_Q5	2112	3	5	12	134	107	18687	18687			231000000	7	231000000	1	equip		245400	lifemax_v	10000			wood_resist_v	500																																			7	7
10030	【Bạch Kim】Phượng Vũ Giới	T13_Ring_Q5	2113	3	5	13	144	108	18688	18688			263400000	7	263400000	1	equip		281400	lifemax_v	11000			wood_resist_v	550																																			7	7
10031	【Bạch Kim】Tiễn Ngư Giới	T14_Ring_Q5	2114	3	5	14	154	109	18689	18689			295800000	7	295800000	1	equip		317400	lifemax_v	12000			wood_resist_v	600																																			7	7
10032	【Bạch Kim】Tiêm Vũ Giới	T15_Ring_Q5	2115	3	5	15	164	110	18690	18690			328200000	7	328200000	1	equip		353400	lifemax_v	13500			wood_resist_v	675																																			7	7
10033	【Bạch Kim】Diễn Hoa Giới	T16_Ring_Q5	2116	3	5	16	174	111	18686	18686			360600000	7	360600000	1	equip		389400	lifemax_v	14641			wood_resist_v	732																																			7	7
10034	【Bạch Kim】Kỳ Lân Giới	T17_Ring_Q5	2117	3	5	17	184	112	18687	18687			393000000	8	393000000	1	equip		425400	lifemax_v	16105			wood_resist_v	805																																			7	7
10035	【Bạch Kim】Phượng Vũ Giới	T18_Ring_Q5	2118	3	5	18	194	113	18688	18688			328200000	7	328200000	1	equip		338400	lifemax_v	17716			wood_resist_v	886																																			7	7
10036	【Bạch Kim】Tiễn Ngư Giới	T19_Ring_Q5	2119	3	5	19	204	114	18689	18689			328200000	7	328200000	1	equip		338400	lifemax_v	19487			wood_resist_v	974																																			7	7
10037	【Bạch Kim】Tiêm Vũ Giới	T20_Ring_Q5	2120	3	5	20	214	115	18690	18690			328200000	7	328200000	1	equip		338400	lifemax_v	21436			wood_resist_v	1072																																			7	7
531	Nhẫn T1 (Thấp)	T1_Ring_Test_Q1		3	1	1	1	1	21	21			20000	1	3000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
532	Nhẫn T2 (Thấp)	T2_Ring_Test_Q1		3	1	2	1	3	22	22			40000	2	3000	1	equip		0	lifemax_v	800			wood_resist_v	60																																			3	1
533	Nhẫn T3 (Thấp)	T3_Ring_Test_Q1		3	1	3	1	6	23	23			80000	3	3000	1	equip		0	lifemax_v	1000			wood_resist_v	75																																			3	2
534	Nhẫn T4 (Thấp)	T4_Ring_Test_Q1		3	1	4	1	9	24	24			200000	4	3000	1	equip		0	lifemax_v	1200			wood_resist_v	90																																			3	3
535	Nhẫn T5 (Thấp)	T5_Ring_Test_Q1		3	1	5	1	12	25	25			500000	5	3000	1	equip		0	lifemax_v	1500			wood_resist_v	113																																			3	3
536	Nhẫn T6 (Thấp)	T6_Ring_Test_Q1		3	1	6	74	15	26	26			1200000	6	3000	1	equip		0	lifemax_v	2500			wood_resist_v	135																																			4	5
537	Nhẫn T7 (Thấp)	T7_Ring_Test_Q1		3	1	7	84	18	27	27			3200000	7	3000	1	equip		0	lifemax_v	3000			wood_resist_v	158																																			4	5
538	Nhẫn T8 (Thấp)	T8_Ring_Test_Q1		3	1	8	94	21	28	28			7000000	8	3000	1	equip		0	lifemax_v	3500			wood_resist_v	180																																			5	5
3806	Nhẫn T9 (Thấp)	T9_Ring_Test_Q1		3	1	9	104	24	29	29			7000000	8	3000	1	equip		0	lifemax_v	4000			wood_resist_v	200																																			6	6
3807	Nhẫn T10 (Thấp)	T10_Ring_Test_Q1		3	1	10	114	27	30	30			7000000	8	3000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
539	Nhẫn T1 (Trung)	T1_Ring_Test_Q2		3	2	1	1	1	21	21			20000	1	3000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
540	Nhẫn T2 (Trung)	T2_Ring_Test_Q2		3	2	2	20	3	22	22			40000	2	3000	1	equip		0	lifemax_v	800			wood_resist_v	60																																			3	1
541	Nhẫn T3 (Trung)	T3_Ring_Test_Q2		3	2	3	45	6	23	23			80000	3	3000	1	equip		0	lifemax_v	1000			wood_resist_v	75																																			3	2
542	Nhẫn T4 (Trung)	T4_Ring_Test_Q2		3	2	4	55	9	24	24			200000	4	3000	1	equip		0	lifemax_v	1200			wood_resist_v	90																																			3	3
543	Nhẫn T5 (Trung)	T5_Ring_Test_Q2		3	2	5	65	12	25	25			500000	5	3000	1	equip		0	lifemax_v	1500			wood_resist_v	113																																			3	3
544	【Kế Thừa】Hỏa Phủ Giới	T6_Ring_Test_Q2		3	2	6	74	15	26	26			1200000	6	3000	1	equip		0	lifemax_v	2750			wood_resist_v	146																																			4	5
545	Nhẫn T7 (Trung)	T7_Ring_Test_Q2		3	2	7	84	18	27	27			3200000	7	3000	1	equip		0	lifemax_v	3250			wood_resist_v	169																																			5	5
546	Nhẫn T8 (Trung)	T8_Ring_Test_Q2		3	2	8	94	21	28	28			7000000	8	3000	1	equip		0	lifemax_v	4000			wood_resist_v	207																																			5	6
3808	Nhẫn T9 (Trung)	T9_Ring_Test_Q2		3	2	9	104	24	29	29			7000000	8	3000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			6	6
3809	Nhẫn T10 (Trung)	T10_Ring_Test_Q2		3	2	10	114	27	30	30			7000000	8	3000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
547	【Hiếm】Hiệp Thiếu Giới	T1_Ring_Test_Q3		3	3	1	1	1	21	21			20000	1	3000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
548	【Hiếm】Phân Thủy Giới	T2_Ring_Test_Q3		3	3	2	28	3	22	22			40000	2	3000	1	equip		0	lifemax_v	800			wood_resist_v	60																																			3	3
549	【Hiếm】Phục Đoạn Giới	T3_Ring_Test_Q3		3	3	3	44	6	23	23			80000	3	3000	1	equip		0	lifemax_v	1000			wood_resist_v	75																																			3	4
550	【Hiếm】Phá Quân Giới	T4_Ring_Test_Q3		3	3	4	54	9	24	24			200000	4	3000	1	equip		0	lifemax_v	1200			wood_resist_v	90																																			4	4
551	【Hiếm】Hoang Vu Giới	T5_Ring_Test_Q3		3	3	5	64	12	25	25			500000	5	3000	1	equip		0	lifemax_v	1500			wood_resist_v	113																																			4	5
552	【Hiếm】Hỏa Phủ Giới	T6_Ring_Test_Q3		3	3	6	74	15	26	26			1200000	6	3000	1	equip		0	lifemax_v	3150			wood_resist_v	164																																			5	5
553	【Hiếm】Thương Khung Giới	T7_Ring_Test_Q3		3	3	7	84	18	27	27			3200000	7	3000	1	equip		0	lifemax_v	2100			wood_resist_v	158																																			5	6
554	【Hiếm】Hình Thiên Giới	T8_Ring_Test_Q3		3	3	8	94	21	28	28			7000000	8	3000	1	equip		0	lifemax_v	2400			wood_resist_v	180																																			6	6
3810	【Hiếm】Ứng Long Giới	T9_Ring_Test_Q3		3	3	9	104	24	29	29			7000000	8	3000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
3811	【Hiếm】Thụy Tường Giới	T10_Ring_Test_Q3		3	3	10	114	27	30	30			7000000	8	3000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
1248	Hiệp Thiếu Giới	Cus_T1_Ring_Q1		3	1	1	1	1	21	21			10000	1	10000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
6080	【Đặc Chế-Hiếm】Nhẫn Đại Diện	Cus_T3_Ring_Q2	21	3	2	3	44	10					500000	6	500000	1	equip		0	lifemax_v	1650			wood_resist_v	96																																			3	4
