TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
6667	Ngoại Trang T2 (Hoa)-Màu 5	T2_HelmWaiyi_Q5	40009	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6668	Ngoại Trang T2 (Hoa)-Màu 6	T2_HelmWaiyi_Q6	40010	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6669	Ngoại Trang T2 (Hoa)-Màu 7	T2_HelmWaiyi_Q7	40011	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6670	Ngoại Trang T2 (Hoa)-Màu 8	T2_HelmWaiyi_Q8	40012	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
8204	Ngoại Trang Hoa T2 (Giới Hạn)	T2_HelmWaiyi_Q1_time	40005	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6623	Ngoại Trang T3 (Áo Năm Mới)-Màu 1	T3_HelmWaiyi_Q1	40013	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6624	Ngoại Trang T3 (Áo Năm Mới)-Màu 2	T3_HelmWaiyi_Q2	40014	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6625	Ngoại Trang T3 (Áo Năm Mới)-Màu 3	T3_HelmWaiyi_Q3	40015	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6626	Ngoại Trang T3 (Áo Năm Mới)-Màu 4	T3_HelmWaiyi_Q4	40016	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6859	Ngoại Trang T3 (Áo Năm Mới)-Màu 5	T3_HelmWaiyi_Q5	40045	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
8205	Áo Năm Mới T3 (Giới Hạn)	T3_HelmWaiyi_Q1_time	40013	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6627	Ngoại Trang T4 (Bát Gia Tướng)-Màu 1	T4_HelmWaiyi_Q1	40017	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6628	Ngoại Trang T4 (Bát Gia Tướng)-Màu 2	T4_HelmWaiyi_Q2	40018	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6629	Ngoại Trang T4 (Bát Gia Tướng)-Màu 3	T4_HelmWaiyi_Q3	40019	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6630	Ngoại Trang T4 (Bát Gia Tướng)-Màu 4	T4_HelmWaiyi_Q4	40020	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6671	Ngoại Trang T4 (Bát Gia Tướng)-Màu 5	T4_HelmWaiyi_Q5	40021	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
8206	Ngoại Trang Bát Gia Tướng T4 (Giới Hạn)	T4_HelmWaiyi_Q1_time	40017	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6631	Ngoại Trang T5 (Hắc Bang)-Màu 1	T5_HelmWaiyi_Q1	40022	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6632	Ngoại Trang T5 (Hắc Bang)-Màu 2	T5_HelmWaiyi_Q2	40023	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6633	Ngoại Trang T5 (Hắc Bang)-Màu 3	T5_HelmWaiyi_Q3	40024	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6634	Ngoại Trang T5 (Hắc Bang)-Màu 4	T5_HelmWaiyi_Q4	40025	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6672	Ngoại Trang T5 (Hắc Bang)-Màu 5	T5_HelmWaiyi_Q5	40026	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8215	Ngoại Trang Hắc Bang T5 (Giới Hạn)	T5_HelmWaiyi_Q1_time	40022	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6635	Ngoại Trang T6 (Tự Nhiên)-Màu 1	T6_HelmWaiyi_Q1	40027	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6636	Ngoại Trang T6 (Tự Nhiên)-Màu 2	T6_HelmWaiyi_Q2	40028	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6637	Ngoại Trang T6 (Tự Nhiên)-Màu 3	T6_HelmWaiyi_Q3	40029	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6638	Ngoại Trang T6 (Tự Nhiên)-Màu 4	T6_HelmWaiyi_Q4	40030	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6673	Ngoại Trang T6 (Tự Nhiên)-Màu 5	T6_HelmWaiyi_Q5	40031	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
8207	Ngoại Trang Tự Nhiên T6 (Giới Hạn)	T6_HelmWaiyi_Q1_time	40027	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	51	15000	1	waiyi																																																				
6639	Ngoại Trang T7 (Phù Quang)-Màu 1	T7_HelmWaiyi_Q1	40032	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6640	Ngoại Trang T7 (Phù Quang)-Màu 2	T7_HelmWaiyi_Q2	40033	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6641	Ngoại Trang T7 (Phù Quang)-Màu 3	T7_HelmWaiyi_Q3	40034	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6642	Ngoại Trang T7 (Phù Quang)-Màu 4	T7_HelmWaiyi_Q4	40035	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6861	Ngoại Trang T7 (Phù Quang)-Màu 5	T7_HelmWaiyi_Q5	40046	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11025	Ngoại Trang T7 (Phù Quang)-Màu 6	T7_HelmWaiyi_Q6	40125	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8208	Ngoại Trang Phù Quang T7 (Giới Hạn)	T7_HelmWaiyi_Q1_time	40032	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6643	Ngoại Trang T8 (Khinh Sa)-Màu 1	T8_HelmWaiyi_Q1	40036	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6644	Ngoại Trang T8 (Khinh Sa)-Màu 2	T8_HelmWaiyi_Q2	40037	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6645	Ngoại Trang T8 (Khinh Sa)-Màu 3	T8_HelmWaiyi_Q3	40038	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6646	Ngoại Trang T8 (Khinh Sa)-Màu 4	T8_HelmWaiyi_Q4	40039	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6862	Ngoại Trang T8 (Khinh Sa)-Màu 5	T9_HelmWaiyi_Q5	40047	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7382	Ngoại Trang T8 (Khinh Sa)-Màu 6	T9_HelmWaiyi_Q6	40048	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7128	Ngoại Trang T8 (Khinh Sa)-Giới Hạn Màu 1	T9_HelmWaiyi_Xianshi	40036	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6647	Ngoại Trang T9-Màu 1	T9_HelmWaiyi_Q1	40040	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6648	Ngoại Trang T9-Màu 2	T9_HelmWaiyi_Q2	40041	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6649	Ngoại Trang T9-Màu 3	T9_HelmWaiyi_Q3	40042	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
6650	Ngoại Trang T9-Màu 4	T9_HelmWaiyi_Q4	40043	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7298	Ngoại Trang T11 (Ngoại Trang Đầu Năm)-Màu 1	T11_HelmWaiyi_Q1	40059	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7299	Ngoại Trang T11 (Ngoại Trang Đầu Năm)-Màu 2	T11_HelmWaiyi_Q2	40060	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7300	Ngoại Trang T11 (Ngoại Trang Đầu Năm)-Màu 3	T11_HelmWaiyi_Q3	40061	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7301	Ngoại Trang T11 (Ngoại Trang Đầu Năm)-Màu 4	T11_HelmWaiyi_Q4	40062	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7302	Ngoại Trang T11 (Ngoại Trang Đầu Năm)-Màu 5	T11_HelmWaiyi_Q5	40063	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7303	Ngoại Trang T11 (Ngoại Trang Đầu Năm)-Màu 6	T11_HelmWaiyi_Q6	40064	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8210	Ngoại Trang Đầu Năm T11 (Giới Hạn)	T11_HelmWaiyi_Q1_time	40059	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7554	Ngoại Trang T12 (Hạ Liên)-Màu 1	T12_HelmWaiyi_Q1	40071	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7555	Ngoại Trang T12 (Hạ Liên)-Màu 2	T12_HelmWaiyi_Q2	40072	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7556	Ngoại Trang T12 (Hạ Liên)-Màu 3	T12_HelmWaiyi_Q3	40073	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7557	Ngoại Trang T12 (Hạ Liên)-Màu 4	T12_HelmWaiyi_Q4	40074	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7558	Ngoại Trang T12 (Hạ Liên)-Màu 5	T12_HelmWaiyi_Q5	40075	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7559	Ngoại Trang T12 (Hạ Liên)-Màu 6	T12_HelmWaiyi_Q6	40076	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7710	Ngoại Trang T12 (Hạ Liên)-Màu 7	T12_HelmWaiyi_Q7	40083	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7711	Ngoại Trang T12 (Hạ Liên)-Màu 8	T12_HelmWaiyi_Q8	40084	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8212	Ngoại Trang Hạ Liên T12 (Giới Hạn)	T12_HelmWaiyi_Q1_time	40071	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7560	Ngoại Trang T12A (Hạ Liên thường)-Màu 1	T12A_HelmWaiyi_Q1	40077	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7561	Ngoại Trang T12A (Hạ Liên thường)-Màu 2	T12A_HelmWaiyi_Q2	40078	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7562	Ngoại Trang T12A (Hạ Liên thường)-Màu 3	T12A_HelmWaiyi_Q3	40079	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7563	Ngoại Trang T12A (Hạ Liên thường)-Màu 4	T12A_HelmWaiyi_Q4	40080	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
