TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1476	SS6-(SS6 Vũ Khí Bổn Mạng)	PartnerWeapon_SS6	35	11476	11476		PartnerWeapon	2	Vũ khí bổn mạng của SS6, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1477	Lý Nguyên Bá-Ung Kim Chùy	PartnerWeapon_SS7	35	11477	11477		PartnerWeapon	2	Vũ khí bổn mạng của Lý Nguyên Bá, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1478	Triệu Vân-Long Ngân Thương	PartnerWeapon_SS8	35	11478	11478		PartnerWeapon	2	Vũ khí bổn mạng của Triệu Vân, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1479	Lý Quảng-Xạ Hổ Cung	PartnerWeapon_SS9	35	11479	11479		PartnerWeapon	2	Vũ khí bổn mạng của Lý Quảng , dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1480	Kinh Kha-Kỳ Lân Chủy	PartnerWeapon_SS10	35	11480	11480		PartnerWeapon	2	Vũ khí bổn mạng của Kinh Kha, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1481	Ngu Cơ-Nhiễu Lương Cầm	PartnerWeapon_SS11	35	11481	11481		PartnerWeapon	2	Vũ khí bổn mạng của Ngu Cơ, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1482	Nhạc Phi-Lịch Tuyền Thần Mâu	PartnerWeapon_SS12	35	11482	11482		PartnerWeapon	2	Vũ khí bổn mạng của Nhạc Phi, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1483	SS13-(Vũ khí bổn mạng SS13)	PartnerWeapon_SS13	35	11483	11483		PartnerWeapon	2	Vũ khí bổn mạng của SS13, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1484	SS14-(Vũ khí bổn mạng SS14)	PartnerWeapon_SS14	35	11484	11484		PartnerWeapon	2	Vũ khí bổn mạng của SS14, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1485	SS15-(Vũ khí bổn mạng SS15)	PartnerWeapon_SS15	35	11485	11485		PartnerWeapon	2	Vũ khí bổn mạng của SS15, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	3000000	1	1	1000	6	1	1	99999										
1486	Nguyệt My Nhi-Băng Tâm Tiên Tử	PartnerWeapon_S1	35	11486	11486		PartnerWeapon	2	Vũ khí bổn mạng của Nguyệt My Nhi, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1487	Dương Anh-Triều Dương Thương	PartnerWeapon_S2	35	11487	11487		PartnerWeapon	2	Vũ khí bổn mạng của Dương Anh, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1488	Thanh Hiểu Sư Thái-Địch Trần Kiếm	PartnerWeapon_S3	35	11488	11488		PartnerWeapon	2	Vũ khí bổn mạng của Thanh Hiểu Sư Thái, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1489	Chúc Tử Hư-Thái Tiêu Thần Thương	PartnerWeapon_S4	35	11489	11489		PartnerWeapon	2	Vũ khí bổn mạng của Chúc Tử Hư, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1490	Hoàng Mộ Vân-Triều Sinh Cung	PartnerWeapon_S5	35	11490	11490		PartnerWeapon	2	Vũ khí bổn mạng của Hoàng Mộ Vân, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1491	Đạo Nhất Chân Nhân-Tuyền Cơ Kiếm	PartnerWeapon_S6	35	11491	11491		PartnerWeapon	2	Vũ khí bổn mạng của Đạo Nhất Chân Nhân, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1492	Đoan Mộc Duệ-Đoạt Hồn Nhẫn	PartnerWeapon_S7	35	11492	11492		PartnerWeapon	2	Vũ khí bổn mạng của Đoan Mộc Duệ, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1493	Huyền Nhân-Bồ Đề Thiền Trượng	PartnerWeapon_S8	35	11493	11493		PartnerWeapon	2	Vũ khí bổn mạng của Huyền Nhân, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1494	Doãn Hàm Yên-(Doãn Hàm Yên)	PartnerWeapon_S9	35	11494	11494		PartnerWeapon	2	Vũ khí bổn mạng của Doãn Hàm Yên, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1495	Hắc Diện Lang Quân-Ngũ Cổ Đoạt Hồn	PartnerWeapon_S10	35	11495	11495		PartnerWeapon	2	Vũ khí bổn mạng của Hắc Diện Lang Quân, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1496	Tuyền Cơ Tử-(Tuyền Cơ Tử)	PartnerWeapon_S11	35	11496	11496		PartnerWeapon	2	Vũ khí bổn mạng của Tuyền Cơ Tử, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1497	Hà Nhân Ngã-Cù Long Côn	PartnerWeapon_S12	35	11497	11497		PartnerWeapon	2	Vũ khí bổn mạng của Hà Nhân Ngã, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1498	Đường Cừu-Vô Thường Nỏ	PartnerWeapon_S13	35	11498	11498		PartnerWeapon	2	Vũ khí bổn mạng của Đường Cừu, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1499	Mạnh Tri Thu-Thương Hải Kiếm	PartnerWeapon_S14	35	11499	11499		PartnerWeapon	2	Vũ khí bổn mạng của Mạnh Tri Thu, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1500	Cao Trường Cung-Bạch Lang Nhẫn	PartnerWeapon_S15	35	11500	11500		PartnerWeapon	2	Vũ khí bổn mạng của Cao Trường Cung, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1501	Triết Biệt-Thiên Ưng Nỏ	PartnerWeapon_S16	35	11501	11501		PartnerWeapon	2	Vũ khí bổn mạng của Triết Biệt, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1502	Tần Lương Ngọc-Lê Hoa Thương	PartnerWeapon_S17	35	11502	11502		PartnerWeapon	2	Vũ khí bổn mạng của Tần Lương Ngọc, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1503	Viên Thừa Chí-Bích Huyết Kiếm	PartnerWeapon_S18	35	11503	11503		PartnerWeapon	2	Vũ khí bổn mạng của Viên Thừa Chí, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1504	Ngao Bái-Trảm Sa Đao	PartnerWeapon_S19	35	11504	11504		PartnerWeapon	2	Vũ khí bổn mạng của Ngao Bái, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1505	Hàn Thế Trung-Bá Hổ Đao	PartnerWeapon_S20	35	11505	11505		PartnerWeapon	2	Vũ khí bổn mạng của Hàn Thế Trung, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1506	Xích Tinh Hổ Hoàng-Bạch Hổ Trảo	PartnerWeapon_S21	35	11506	11506		PartnerWeapon	2	Vũ khí bổn mạng của Xích Tinh Hổ Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1507	Hám Thiên Hùng Hoàng-Bạo Quân Nha	PartnerWeapon_S22	35	11507	11507		PartnerWeapon	2	Vũ khí bổn mạng của Hám Thiên Hùng Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1508	Tử Bối Ngạc Hoàng-Tử Kim Lân	PartnerWeapon_S23	35	11508	11508		PartnerWeapon	2	Vũ khí bổn mạng của Tử Bối Ngạc Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1509	Định Hải Kim Cang-Kim Cang Trạc	PartnerWeapon_S24	35	11509	11509		PartnerWeapon	2	Vũ khí bổn mạng của Định Hải Kim Cang, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1510	Kim Sí Bằng Hoàng-Ca Lâu La Vũ	PartnerWeapon_S25	35	11510	11510		PartnerWeapon	2	Vũ khí bổn mạng của Kim Sí Bằng Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1511	Ngân Giác Tê Hoàng-Vọng Nguyệt Giác	PartnerWeapon_S26	35	11511	11511		PartnerWeapon	2	Vũ khí bổn mạng của Ngân Giác Tê Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1512	Trương Phong-Thừa Phong Kiếm	PartnerWeapon_S27	35	11512	11512		PartnerWeapon	2	Vũ khí bổn mạng của Trương Phong, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1513	Nam Cung Diệt-Bách Luyện Thủ	PartnerWeapon_S28	35	11513	11513		PartnerWeapon	2	Vũ khí bổn mạng của Nam Cung Diệt, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1514	Phương Miễn-Toái Tinh Kiếm	PartnerWeapon_S29	35	11514	11514		PartnerWeapon	2	Vũ khí bổn mạng của Phương Miễn, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1515	Đường Ảnh-Thiên Cơ Phiến	PartnerWeapon_S30	35	11515	11515		PartnerWeapon	2	Vũ khí bổn mạng của Đường Ảnh, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1516	Thu Y Thủy-Vân Yên Hà	PartnerWeapon_S31	35	11516	11516		PartnerWeapon	2	Vũ khí bổn mạng của Thu Y Thủy, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1517	Thiên Tinh Đạo Trưởng-Trích Tinh Thủ	PartnerWeapon_S32	35	11517	11517		PartnerWeapon	2	Vũ khí bổn mạng của Thiên Tinh Đạo Trưởng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1518	Yên Nhược Tuyết-Phiêu Tuyết Vân Tụ	PartnerWeapon_S33	35	11518	11518		PartnerWeapon	2	Vũ khí bổn mạng của Yên Nhược Tuyết, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1519	Dương Hi Liệt-Lăng Tuyệt Kiếm	PartnerWeapon_S34	35	11519	11519		PartnerWeapon	2	Vũ khí bổn mạng của Dương Hi Liệt, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1520	Thượng Quan Phi Long-Vãn Nguyệt Kiếm	PartnerWeapon_S35	35	11520	11520		PartnerWeapon	2	Vũ khí bổn mạng của Thượng Quan Phi Long, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1521	Nạp Lan Tiềm Lẫm-Thiên Ma Kiếm	PartnerWeapon_S36	35	11521	11521		PartnerWeapon	2	Vũ khí bổn mạng của Nạp Lan Tiềm Lẫm, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1522	Băng Lân Tích Hoàng-U Băng Trảo	PartnerWeapon_S37	35	11522	11522		PartnerWeapon	2	Vũ khí bổn mạng của Băng Lân Tích Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1523	Ngân Câu Hạt Hoàng-Kim Kiềm	PartnerWeapon_S38	35	11523	11523		PartnerWeapon	2	Vũ khí bổn mạng của Ngân Câu Hạt Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1524	Cuồng Tông Ngao Hoàng-Xích Hỏa Tông	PartnerWeapon_S39	35	11524	11524		PartnerWeapon	2	Vũ khí bổn mạng của Cuồng Tông Ngao Hoàng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1525	Hoàng Chân Y-Vũ Khí Bổn Mạng	PartnerWeapon_S40	35	11525	11525		PartnerWeapon	2	Vũ Khí Bổn Mạng của Hoàng Chân Y, sau khi dùng tăng thuộc tính Đồng Hành và làm vũ khí phát sáng	1000000	1	1	1000	5	1	1	99999										
6799	Lâm Triều Hoa-Thương Hải Long Ngâm	PartnerWeapon_S41	35	6799	6799		PartnerWeapon	2	Vũ khí bổn mạng của Lâm Triều Hoa, dùng sẽ tăng thuộc tính đồng hành và khiến vũ khí phát sáng	1000000	1	1	1000	5	1	1	99999										
6800	Triệu Ân Đồng·Phượng Hoàng Lai Nghi	PartnerWeapon_S42	35	6799	6799		PartnerWeapon	2	Vũ khí bổn mạng của Triệu Ân Đồng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	1000000	1	1	1000	5	1	1	99999										
1931	Nạp Lan Chân-Vong Ưu	PartnerWeapon_A1	35	11931	11931		PartnerWeapon	2	Vũ khí bổn mạng của Nạp Lan Chân, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1932	Tiểu Ảnh Phong-Đoạn Ngọc Kiếm	PartnerWeapon_A2	35	11932	11932		PartnerWeapon	2	Vũ khí bổn mạng của Tiểu Ảnh Phong, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1933	Dương Thiết Tâm-Tố Anh Trạm Kim Thương	PartnerWeapon_A3	35	11933	11933		PartnerWeapon	2	Vũ khí bổn mạng của Dương Thiết Tâm, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1934	Vô Tưởng-Chỉ Thủy Kiếm	PartnerWeapon_A4	35	11934	11934		PartnerWeapon	2	Vũ khí bổn mạng của Vô Tưởng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1935	Liễu Tiêu Đình-Tinh Hà Thương	PartnerWeapon_A5	35	11935	11935		PartnerWeapon	2	Vũ khí bổn mạng của Liễu Tiêu Đình, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1936	Lý Điềm Nhi-Xích Hoàng Cung	PartnerWeapon_A6	35	11936	11936		PartnerWeapon	2	Vũ khí bổn mạng của Lý Điềm Nhi, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1937	Lý Thiên Mục-Thiên Xu Kiếm	PartnerWeapon_A7	35	11937	11937		PartnerWeapon	2	Vũ khí bổn mạng của Lý Thiên Mục, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1938	Hoàn Nhan Tương	PartnerWeapon_A8	35	11938	11938		PartnerWeapon	2	Vũ khí bổn mạng của Hoàn Nhan Tương, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1939	Huyền Từ-(Huyền Từ)	PartnerWeapon_A9	35	11939	11939		PartnerWeapon	2	Vũ khí bổn mạng của Huyền Từ, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1940	Doãn Tiêu Vũ-(Doãn Tiêu Vũ)	PartnerWeapon_A10	35	11940	11940		PartnerWeapon	2	Vũ khí bổn mạng của Doãn Tiêu Vũ, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1941	Cổ Yên Nhiên-(Cổ Yên Nhiên)	PartnerWeapon_A11	35	11941	11941		PartnerWeapon	2	Vũ khí bổn mạng của Cổ Yên Nhiên, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1942	Tống Thu Thạch-(Tống Thu Thạch)	PartnerWeapon_A12	35	11942	11942		PartnerWeapon	2	Vũ khí bổn mạng của Tống Thu Thạch, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1943	Thạch Hiên Viên-(Thạch Hiên Viên)	PartnerWeapon_A13	35	11943	11943		PartnerWeapon	2	Vũ khí bổn mạng của Thạch Hiên Viên, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1944	Đường Hiểu-(Đường Hiểu)	PartnerWeapon_A14	35	11944	11944		PartnerWeapon	2	Vũ khí bổn mạng của Đường Hiểu, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1945	Song Thủ Dị Thú-Long Quy Giáp	PartnerWeapon_A15	35	11945	11945		PartnerWeapon	2	Vũ khí bổn mạng của Song Thủ Dị Thú, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1946	Bôn Diệm Báo Vương-Bôn Diệm Trảo	PartnerWeapon_A16	35	11946	11946		PartnerWeapon	2	Vũ khí bổn mạng của Bôn Diệm Báo Vương, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1947	Cửu Vĩ Hồ Vương-Thiên Hồ Vĩ	PartnerWeapon_A17	35	11947	11947		PartnerWeapon	2	Vũ khí bổn mạng của Cửu Vĩ Hồ Vương, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1948	Đường Tiêu-Thất Sát Liêm	PartnerWeapon_A18	35	11948	11948		PartnerWeapon	2	Vũ khí bổn mạng của Đường Tiêu, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1949	Tử Hiên-Thính Vũ Tản	PartnerWeapon_A19	35	11949	11949		PartnerWeapon	2	Vũ khí bổn mạng của Tử Hiên, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1950	Tường Vi-Tường Vi Tụ	PartnerWeapon_A20	35	11950	11950		PartnerWeapon	2	Vũ khí bổn mạng của Tường Vi, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1951	Trác Phi Phàm-Tuyệt Tình Đoạn Kiếm	PartnerWeapon_A21	35	11951	11951		PartnerWeapon	2	Vũ khí bổn mạng của Trác Phi Phàm, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1952	Nguyệt Minh Dao-Cán Hoa Sáo	PartnerWeapon_A22	35	11952	11952		PartnerWeapon	2	Vũ khí bổn mạng của Nguyệt Minh Dao, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1953	Nam Cung Thái Hồng-Ngọc Lộ Kiếm	PartnerWeapon_A23	35	11953	11953		PartnerWeapon	2	Vũ khí bổn mạng của Nam Cung Thái Hồng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1954	Trương Như Mộng-Kim Phong Kiếm	PartnerWeapon_A24	35	11954	11954		PartnerWeapon	2	Vũ khí bổn mạng của Trương Như Mộng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
