TemplateId	Name	Kind	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
241	Đá Tấn Công Lv2	physcical_damage_stone_2	34	241		Stone	3	241	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
242	Đá Tấn Công Lv3	physcical_damage_stone_3	34	242		Stone	3	242	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
243	Đá Tấn Công Lv4	physcical_damage_stone_4	34	243		Stone	3	243	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
244	Đá Tấn Công Lv5	physcical_damage_stone_5	34	244		Stone	3	244	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
245	Đá Tấn Công Lv6	physcical_damage_stone_6	34	245		Stone	3	245	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
246	Đá Tấn Công Lv7	physcical_damage_stone_7	34	246		Stone	3	246	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
247	Đá Tấn Công Lv8	physcical_damage_stone_8	34	247		Stone	3	247	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
248	Đá Tấn Công Lv9	physcical_damage_stone_9	34	248		Stone	3	248	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
249	Đá Tấn Công Lv10	physcical_damage_stone_10	34	249		Stone	3	249	Đá Tấn Công Lv10	45000000	7	2	1000	7	100	1	99999										
250	Đá Kháng Tính Lv1	all_resist_stone_1	34	250		Stone	3	250	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
251	Đá Kháng Tính Lv2	all_resist_stone_2	34	251		Stone	3	251	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
252	Đá Kháng Tính Lv3	all_resist_stone_3	34	252		Stone	3	252	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
253	Đá Kháng Tính Lv4	all_resist_stone_4	34	253		Stone	3	253	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
254	Đá Kháng Tính Lv5	all_resist_stone_5	34	254		Stone	3	254	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
255	Đá Kháng Tính Lv6	all_resist_stone_6	34	255		Stone	3	255	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
256	Đá Kháng Tính Lv7	all_resist_stone_7	34	256		Stone	3	256	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
257	Đá Kháng Tính Lv8	all_resist_stone_8	34	257		Stone	3	257	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
258	Đá Kháng Tính Lv9	all_resist_stone_9	34	258		Stone	3	258	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
259	Đá Kháng Tính Lv10	all_resist_stone_10	34	259		Stone	3	259	Đá Kháng Tính Lv10	45000000	7	2	1000	7	100	1	99999										
260	Đá Bỏ Qua Kháng Lv1	ignore_all_resist_stone_1	34	260		Stone	3	260	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
261	Đá Bỏ Qua Kháng Lv2	ignore_all_resist_stone_2	34	261		Stone	3	261	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
262	Đá Bỏ Qua Kháng Lv3	ignore_all_resist_stone_3	34	262		Stone	3	262	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
263	Đá Bỏ Qua Kháng Lv4	ignore_all_resist_stone_4	34	263		Stone	3	263	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
264	Đá Bỏ Qua Kháng Lv5	ignore_all_resist_stone_5	34	264		Stone	3	264	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
265	Đá Bỏ Qua Kháng Lv6	ignore_all_resist_stone_6	34	265		Stone	3	265	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
266	Đá Bỏ Qua Kháng Lv7	ignore_all_resist_stone_7	34	266		Stone	3	266	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
267	Đá Bỏ Qua Kháng Lv8	ignore_all_resist_stone_8	34	267		Stone	3	267	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
268	Đá Bỏ Qua Kháng Lv9	ignore_all_resist_stone_9	34	268		Stone	3	268	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
269	Đá Bỏ Qua Kháng Lv10	ignore_all_resist_stone_10	34	269		Stone	3	269	Đá Bỏ Qua Kháng Lv10	45000000	7	2	1000	7	100	1	99999										
270	Đá Né Tránh Lv1	defense_stone_1	34	270		Stone	3	270	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
271	Đá Né Tránh Lv2	defense_stone_2	34	271		Stone	3	271	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
272	Đá Né Tránh Lv3	defense_stone_3	34	272		Stone	3	272	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
273	Đá Né Tránh Lv4	defense_stone_4	34	273		Stone	3	273	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
274	Đá Né Tránh Lv5	defense_stone_5	34	274		Stone	3	274	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
275	Đá Né Tránh Lv6	defense_stone_6	34	275		Stone	3	275	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
276	Đá Né Tránh Lv7	defense_stone_7	34	276		Stone	3	276	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
277	Đá Né Tránh Lv8	defense_stone_8	34	277		Stone	3	277	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
278	Đá Né Tránh Lv9	defense_stone_9	34	278		Stone	3	278	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
279	Đá Né Tránh Lv10	defense_stone_10	34	279		Stone	3	279	Đá Né Tránh Lv10	45000000	7	2	1000	7	100	1	99999										
280	Đá Bỏ Qua Né Tránh Lv1	ignore_defense_stone_1	34	280		Stone	3	280	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
281	Đá Bỏ Qua Né Tránh Lv2	ignore_defense_stone_2	34	281		Stone	3	281	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
282	Đá Bỏ Qua Né Tránh Lv3	ignore_defense_stone_3	34	282		Stone	3	282	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
283	Đá Bỏ Qua Né Tránh Lv4	ignore_defense_stone_4	34	283		Stone	3	283	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
284	Đá Bỏ Qua Né Tránh Lv5	ignore_defense_stone_5	34	284		Stone	3	284	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
285	Đá Bỏ Qua Né Tránh Lv6	ignore_defense_stone_6	34	285		Stone	3	285	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
286	Đá Bỏ Qua Né Tránh Lv7	ignore_defense_stone_7	34	286		Stone	3	286	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
287	Đá Bỏ Qua Né Tránh Lv8	ignore_defense_stone_8	34	287		Stone	3	287	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
288	Đá Bỏ Qua Né Tránh Lv9	ignore_defense_stone_9	34	288		Stone	3	288	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
289	Đá Bỏ Qua Né Tránh Lv10	ignore_defense_stone_10	34	289		Stone	3	289	Đá Bỏ Qua Né Tránh Lv10	45000000	7	2	1000	7	100	1	99999										
290	Đá Bạo Kích Lv1	deadlystrike_stone_1	34	290		Stone	3	290	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
291	Đá Bạo Kích Lv2	deadlystrike_stone_2	34	291		Stone	3	291	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
292	Đá Bạo Kích Lv3	deadlystrike_stone_3	34	292		Stone	3	292	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
293	Đá Bạo Kích Lv4	deadlystrike_stone_4	34	293		Stone	3	293	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
294	Đá Bạo Kích Lv5	deadlystrike_stone_5	34	294		Stone	3	294	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
295	Đá Bạo Kích Lv6	deadlystrike_stone_6	34	295		Stone	3	295	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
296	Đá Bạo Kích Lv7	deadlystrike_stone_7	34	296		Stone	3	296	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
297	Đá Bạo Kích Lv8	deadlystrike_stone_8	34	297		Stone	3	297	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
298	Đá Bạo Kích Lv9	deadlystrike_stone_9	34	298		Stone	3	298	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
299	Đá Bạo Kích Lv10	deadlystrike_stone_10	34	299		Stone	3	299	Đá Bạo Kích Lv10	45000000	7	2	1000	7	100	1	99999										
300	Đá Giảm Bạo Kích Lv1	weaken_deadlystrike_stone_1	34	300		Stone	3	300	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
301	Đá Giảm Bạo Kích Lv2	weaken_deadlystrike_stone_2	34	301		Stone	3	301	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
302	Đá Giảm Bạo Kích Lv3	weaken_deadlystrike_stone_3	34	302		Stone	3	302	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
303	Đá Giảm Bạo Kích Lv4	weaken_deadlystrike_stone_4	34	303		Stone	3	303	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
304	Đá Giảm Bạo Kích Lv5	weaken_deadlystrike_stone_5	34	304		Stone	3	304	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
305	Đá Giảm Bạo Kích Lv6	weaken_deadlystrike_stone_6	34	305		Stone	3	305	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
306	Đá Giảm Bạo Kích Lv7	weaken_deadlystrike_stone_7	34	306		Stone	3	306	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
307	Đá Giảm Bạo Kích Lv8	weaken_deadlystrike_stone_8	34	307		Stone	3	307	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
308	Đá Giảm Bạo Kích Lv9	weaken_deadlystrike_stone_9	34	308		Stone	3	308	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
309	Đá Giảm Bạo Kích Lv10	weaken_deadlystrike_stone_10	34	309		Stone	3	309	Đá Giảm Bạo Kích Lv10	45000000	7	2	1000	7	100	1	99999										
310	Đá Hiệu Quả Lv1	add_seriesstate_stone_1	34	310		Stone	3	310	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
311	Đá Hiệu Quả Lv2	add_seriesstate_stone_2	34	311		Stone	3	311	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
312	Đá Hiệu Quả Lv3	add_seriesstate_stone_3	34	312		Stone	3	312	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
313	Đá Hiệu Quả Lv4	add_seriesstate_stone_4	34	313		Stone	3	313	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
314	Đá Hiệu Quả Lv5	add_seriesstate_stone_5	34	314		Stone	3	314	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
315	Đá Hiệu Quả Lv6	add_seriesstate_stone_6	34	315		Stone	3	315	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
316	Đá Hiệu Quả Lv7	add_seriesstate_stone_7	34	316		Stone	3	316	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
317	Đá Hiệu Quả Lv8	add_seriesstate_stone_8	34	317		Stone	3	317	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
318	Đá Hiệu Quả Lv9	add_seriesstate_stone_9	34	318		Stone	3	318	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
319	Đá Hiệu Quả Lv10	add_seriesstate_stone_10	34	319		Stone	3	319	Đá Hiệu Quả Lv10	45000000	7	2	1000	7	100	1	99999										
320	Đá Giảm Hiệu Quả Lv1	resist_allseriesstate_stone_1	34	320		Stone	3	320	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	20000	1	2	1000	1	27	1	99999										
321	Đá Giảm Hiệu Quả Lv2	resist_allseriesstate_stone_2	34	321		Stone	3	321	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	60000	2	2	1000	2	27	1	99999										
322	Đá Giảm Hiệu Quả Lv3	resist_allseriesstate_stone_3	34	322		Stone	3	322	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	180000	3	2	1000	3	27	1	99999										
323	Đá Giảm Hiệu Quả Lv4	resist_allseriesstate_stone_4	34	323		Stone	3	323	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	540000	4	2	1000	4	40	1	99999										
324	Đá Giảm Hiệu Quả Lv5	resist_allseriesstate_stone_5	34	324		Stone	3	324	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	1650000	5	2	1000	5	50	1	99999										
325	Đá Giảm Hiệu Quả Lv6	resist_allseriesstate_stone_6	34	325		Stone	3	325	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	5000000	6	2	1000	6	60	1	99999										
326	Đá Giảm Hiệu Quả Lv7	resist_allseriesstate_stone_7	34	326		Stone	3	326	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	15000000	7	2	1000	7	70	1	99999										
327	Đá Giảm Hiệu Quả Lv8	resist_allseriesstate_stone_8	34	327		Stone	3	327	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	80	1	99999										
328	Đá Giảm Hiệu Quả Lv9	resist_allseriesstate_stone_9	34	328		Stone	3	328	4 bảo thạch cùng cấp ghép được 1 bảo thạch cấp cao	45000000	7	2	1000	7	90	1	99999										
329	Đá Giảm Hiệu Quả Lv10	resist_allseriesstate_stone_10	34	329		Stone	3	329	Đá Giảm Hiệu Quả Lv10	45000000	7	2	1000	7	100	1	99999										
1693	Đá Hồn Lý Tam-Sơ	stone_lisan	34	21001		Stone	3	21001	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1694	Đá Hồn Lư Thanh-Sơ	stone_luqing	34	21002		Stone	3	21002	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1695	Đá Hồn Oanh Nhi-Sơ	stone_yinger	34	21003		Stone	3	21003	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1696	Đá Hồn Cố Võ-Sơ	stone_guwu	34	21004		Stone	3	21004	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1697	Đá Hồn Ân Phương-Sơ	stone_xiaowu	34	21005		Stone	3	21005	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1698	Đá Hồn Tô Mặc Vân-Sơ	stone_sumoyun	34	21006		Stone	3	21006	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1699	Đá Hồn Tiêu Động Trần-Sơ	stone_xiaodongcheng	34	21007		Stone	3	21007	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1700	Đá Hồn Hồ Thần Y-Sơ	stone_hushenyi	34	21008		Stone	3	21008	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1701	Đá Hồn Tần Mộc Bạch-Sơ	stone_qinmubai	34	21009		Stone	3	21009	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1702	Đá Hồn Trương Trọng Thiên-Sơ	stone_zhangzhongtian	34	21010		Stone	3	21010	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1703	Đá Hồn Lộ Đạt-Sơ	stone_luda	34	21011		Stone	3	21011	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1704	Đá Hồn Bạch Mi Hầu Vương-Sơ	stone_houwang	34	21012		Stone	3	21012	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1705	Đá Hồn Đại Địa Lang Vương-Sơ	stone_langwang	34	21013		Stone	3	21013	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1706	Đá Hồn Hàn Ngọc Lộc Vương-Sơ	stone_luwang	34	21014		Stone	3	21014	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1707	Đá Hồn Tường Vi-Sơ	stone_qiangwei	34	21015		Stone	3	21015	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1708	Đá Hồn Tử Hiên-Sơ	stone_zixuan	34	21016		Stone	3	21016	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1709	Đá Hồn Trác Phi Phàm-Sơ	stone_zhuofeifan	34	21017		Stone	3	21017	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1710	Đá Hồn Nguyệt Minh Dao-Sơ	stone_yumingyao	34	21018		Stone	3	21018	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1711	Đá Hồn Long Ngạo Thiên-Sơ	stone_longyaotian	34	21019		Stone	3	21019	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1712	Đá Hồn Mạt Thiên Nhiên-Sơ	stone_motianran	34	21020		Stone	3	21020	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	150000	2	2	1000	2		1	99999										
1713	Đá Hồn Tiểu Ảnh Phong-Sơ	stone_syangyingfeng	34	21021		Stone	3	21021	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	450000	3	2	1000	3		1	99999										
1714	Đá Hồn Nam Cung Thái Hồng-Sơ	stone_nangongcaihong	34	21022		Stone	3	21022	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1715	Đá Hồn Lâm Hải-Sơ	stone_linhai	34	21023		Stone	3	21023	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1716	Đá Hồn Lục Văn Long-Sơ	stone_luwenlong	34	21024		Stone	3	21024	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1717	Đá Hồn Triệu Vô Song-Sơ	stone_zhaowushuang	34	21025		Stone	3	21025	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
1718	Đá Hồn Vô Tướng-Sơ	stone_wuxiang	34	21026		Stone	3	21026	3 Đá Hồn-Sơ ghép được 1 Đá Hồn-Trung	50000	1	2	1000	1		1	99999										
